20210401,0.8372093023255814,
20210317,0.7135922330097088,
20210422,0.8571428571428571,
20210427,0.7916666666666666,
20210506,0.4489795918367347,
20210517,0.7010309278350515,
20210408,0.8623853211009175,
20210413,0.8146067415730337,
20210319,0.79,
20210501,0.8888888888888888,
20210411,0.8181818181818182,
20210512,0.9523809523809523,
20210412,0.8898305084745762,
20210403,0.9216867469879518,
20210420,0.8526315789473684,
20210318,0.7203791469194313,
20210320,0.8640776699029126,
20210312,0.7058823529411765,
20210308,0.6527777777777778,
20210414,0.884393063583815,
20210423,0.9090909090909091,
20210430,0.860655737704918,
20210419,0.8764044943820225,
20210310,0.9111111111111111,
20210513,0.9337349397590361,
20210311,0.5641025641025641,
20210314,0.5671641791044776,
20210406,0.8904761904761904,
20210425,0.6989247311827957,
20210410,0.8321167883211679,
20210315,0.6881720430107527,
20210323,0.7166666666666667,
20210405,0.9338235294117647,
20210510,0.9333333333333333,
20210507,0.7635467980295566,
20210426,0.7265625,
20210313,0.7396449704142012,
20210504,0.8769230769230769,
20210415,0.9069767441860465,
20210428,0.8439306358381503,
20210416,0.7058823529411765,
20210309,0.8260869565217391,
20210322,0.7474747474747475,
20210417,0.9736842105263158,
20210509,0.9112426035502958,
20210505,0.45614035087719296,
20210503,0.9473684210526315,
20210424,0.7976190476190477,
20210402,0.6527777777777778,
20210429,0.7563451776649747,
20210508,0.9128205128205128,
20210409,0.9153846153846154,
20210421,0.9647058823529412,
20210511,0.9390243902439024,
20210514,0.9246575342465754,
20210515,0.7816091954022989,
20210404,0.8783783783783784,
20210407,0.8756476683937824,
20210316,0.7619047619047619,
20210516,0.5606060606060606,
